timestamp,reconstruction_error,is_anomaly,inferred_type
2024-11-16 05:55:00,1.791576,True,Traffic/Error Anomaly
2024-11-16 06:00:00,1.7725899,True,Traffic/Error Anomaly
2024-11-16 06:05:00,1.7595388,True,Traffic/Error Anomaly
2024-11-16 06:10:00,1.7432451,True,Traffic/Error Anomaly
2024-11-16 06:15:00,1.730571,True,Traffic/Error Anomaly
2024-11-16 06:20:00,1.715546,True,Latency Anomaly
2024-11-16 06:25:00,1.7091279,True,Traffic/Error Anomaly
2024-11-16 06:30:00,1.7052853,True,Traffic/Error Anomaly
2024-11-16 06:35:00,1.7029192,True,Traffic/Error Anomaly
2024-11-16 06:40:00,1.710065,True,Traffic/Error Anomaly
2024-11-16 06:45:00,1.706296,True,Traffic/Error Anomaly
2024-11-16 06:50:00,1.7144421,True,Latency Anomaly
2024-11-16 06:55:00,1.7034154,True,Traffic/Error Anomaly
2024-11-16 07:00:00,1.6722608,True,Traffic/Error Anomaly
2024-11-16 07:05:00,1.6483098,True,Traffic/Error Anomaly
2024-11-16 07:10:00,1.6303232,True,Traffic/Error Anomaly
2024-11-16 07:15:00,1.5728024,True,Traffic/Error Anomaly
2024-11-16 07:20:00,1.5658797,True,Traffic/Error Anomaly
2024-11-16 07:25:00,1.5543774,True,Latency Anomaly
2024-11-16 07:30:00,1.5452127,True,Latency Anomaly
2024-11-16 07:35:00,1.55681,True,Latency Anomaly
2024-11-16 07:40:00,1.5493295,True,Latency Anomaly
2024-11-17 04:30:00,1.5270517,True,Traffic/Error Anomaly
2024-11-17 04:35:00,1.5217538,True,Traffic/Error Anomaly
2024-11-17 04:40:00,1.5352947,True,Traffic/Error Anomaly
2024-11-17 04:45:00,1.5426164,True,Traffic/Error Anomaly
2024-11-17 04:50:00,1.5875865,True,Traffic/Error Anomaly
2024-11-17 04:55:00,1.6194506,True,Traffic/Error Anomaly
2024-11-17 05:00:00,1.6075763,True,Traffic/Error Anomaly
2024-11-17 05:05:00,1.6139694,True,Traffic/Error Anomaly
2024-11-17 05:10:00,1.5839456,True,Traffic/Error Anomaly
2024-11-17 05:15:00,1.5926898,True,Traffic/Error Anomaly
2024-11-17 05:20:00,1.5849407,True,Traffic/Error Anomaly
2024-11-17 05:25:00,1.5899398,True,Traffic/Error Anomaly
2024-11-17 05:30:00,1.5988405,True,Traffic/Error Anomaly
2024-11-17 05:35:00,1.6061682,True,Traffic/Error Anomaly
2024-11-17 05:40:00,1.6009703,True,Traffic/Error Anomaly
2024-11-17 05:45:00,1.6106446,True,Traffic/Error Anomaly
2024-11-17 05:50:00,1.6050129,True,Traffic/Error Anomaly
2024-11-17 05:55:00,1.5994172,True,Traffic/Error Anomaly
2024-11-17 06:00:00,1.5982101,True,Traffic/Error Anomaly
2024-11-17 06:05:00,1.5973132,True,Traffic/Error Anomaly
2024-11-17 06:10:00,1.6002244,True,Traffic/Error Anomaly
2024-11-17 06:15:00,1.5914196,True,Traffic/Error Anomaly
2024-11-17 06:20:00,1.5594368,True,Traffic/Error Anomaly
2024-11-17 06:25:00,1.5529702,True,Traffic/Error Anomaly
2024-11-17 06:30:00,1.5495017,True,Traffic/Error Anomaly
2024-11-17 06:35:00,1.5515051,True,Traffic/Error Anomaly
2024-11-17 06:40:00,1.5309783,True,Traffic/Error Anomaly
2024-11-17 06:45:00,1.5281881,True,Traffic/Error Anomaly
2024-11-17 06:50:00,1.5179282,True,Traffic/Error Anomaly
2024-11-17 06:55:00,1.502534,True,Traffic/Error Anomaly
2024-11-23 03:30:00,1.6167665,True,Traffic/Error Anomaly
2024-11-23 03:35:00,1.6293789,True,Traffic/Error Anomaly
2024-11-23 03:40:00,1.6512126,True,Traffic/Error Anomaly
2024-11-23 03:45:00,1.6997616,True,Traffic/Error Anomaly
2024-11-23 03:50:00,1.738146,True,Traffic/Error Anomaly
2024-11-23 03:55:00,1.7456812,True,Traffic/Error Anomaly
2024-11-23 04:00:00,1.7444575,True,Traffic/Error Anomaly
2024-11-23 04:05:00,1.7385665,True,Traffic/Error Anomaly
2024-11-23 04:10:00,1.7513394,True,Traffic/Error Anomaly
2024-11-23 04:15:00,1.7570792,True,Traffic/Error Anomaly
2024-11-23 04:20:00,1.7707238,True,Traffic/Error Anomaly
2024-11-23 04:25:00,1.7800145,True,Traffic/Error Anomaly
2024-11-23 04:30:00,1.7864457,True,Traffic/Error Anomaly
2024-11-23 04:35:00,1.8064636,True,Traffic/Error Anomaly
2024-11-23 04:40:00,1.8116874,True,Traffic/Error Anomaly
2024-11-23 04:45:00,1.8245504,True,Traffic/Error Anomaly
2024-11-23 04:50:00,1.8328921,True,Traffic/Error Anomaly
2024-11-23 04:55:00,1.82674,True,Traffic/Error Anomaly
2024-11-23 05:00:00,1.8467947,True,Traffic/Error Anomaly
2024-11-23 05:05:00,1.8534787,True,Traffic/Error Anomaly
2024-11-23 05:10:00,1.8328859,True,Traffic/Error Anomaly
2024-11-23 05:15:00,1.8374642,True,Traffic/Error Anomaly
2024-11-23 05:20:00,1.8512825,True,Traffic/Error Anomaly
2024-11-23 05:25:00,1.8543205,True,Traffic/Error Anomaly
2024-11-23 05:30:00,1.8786076,True,Traffic/Error Anomaly
2024-11-23 05:35:00,1.8863931,True,Traffic/Error Anomaly
2024-11-23 05:40:00,1.8838929,True,Traffic/Error Anomaly
2024-11-23 05:45:00,1.8838266,True,Traffic/Error Anomaly
2024-11-23 05:50:00,1.8811827,True,Traffic/Error Anomaly
2024-11-23 05:55:00,1.8757713,True,Traffic/Error Anomaly
2024-11-23 06:00:00,1.8744398,True,Traffic/Error Anomaly
2024-11-23 06:05:00,1.8716452,True,Traffic/Error Anomaly
2024-11-23 06:10:00,1.8702615,True,Traffic/Error Anomaly
2024-11-23 06:15:00,1.8678296,True,Traffic/Error Anomaly
2024-11-23 06:20:00,1.8533331,True,Traffic/Error Anomaly
2024-11-23 06:25:00,1.8493897,True,Traffic/Error Anomaly
2024-11-23 06:30:00,1.849533,True,Traffic/Error Anomaly
2024-11-23 06:35:00,1.8406003,True,Traffic/Error Anomaly
2024-11-23 06:40:00,1.83828,True,Traffic/Error Anomaly
2024-11-23 06:45:00,1.8566797,True,Traffic/Error Anomaly
2024-11-23 06:50:00,1.8036584,True,Traffic/Error Anomaly
2024-11-23 06:55:00,1.8051265,True,Traffic/Error Anomaly
2024-11-23 07:00:00,1.7953657,True,Traffic/Error Anomaly
2024-11-23 07:05:00,1.765924,True,Traffic/Error Anomaly
2024-11-23 07:10:00,1.7566963,True,Traffic/Error Anomaly
2024-11-23 07:15:00,1.7379049,True,Traffic/Error Anomaly
2024-11-23 07:20:00,1.7347087,True,Traffic/Error Anomaly
2024-11-23 07:25:00,1.7083999,True,Traffic/Error Anomaly
2024-11-23 07:30:00,1.6912677,True,Traffic/Error Anomaly
2024-11-23 07:35:00,1.6648618,True,Traffic/Error Anomaly
2024-11-23 07:40:00,1.6414303,True,Traffic/Error Anomaly
2024-11-23 07:45:00,1.640057,True,Traffic/Error Anomaly
2024-11-23 07:50:00,1.6412544,True,Traffic/Error Anomaly
2024-11-23 07:55:00,1.6289974,True,Traffic/Error Anomaly
2024-11-23 08:00:00,1.6042676,True,Traffic/Error Anomaly
2024-11-23 08:05:00,1.5371785,True,Traffic/Error Anomaly
2024-11-23 08:10:00,1.5241613,True,Traffic/Error Anomaly
2024-11-23 08:15:00,1.5137295,True,Traffic/Error Anomaly
2024-11-24 04:15:00,1.5069866,True,Token/Cost Anomaly
2024-11-24 04:20:00,1.5293318,True,Token/Cost Anomaly
2024-11-24 04:25:00,1.5350155,True,Token/Cost Anomaly
2024-11-24 04:30:00,1.5333133,True,Token/Cost Anomaly
2024-11-24 04:35:00,1.5426152,True,Token/Cost Anomaly
2024-11-24 04:40:00,1.5460776,True,Token/Cost Anomaly
2024-11-24 04:45:00,1.5470042,True,Token/Cost Anomaly
2024-11-24 04:50:00,1.547145,True,Token/Cost Anomaly
2024-11-24 04:55:00,1.563562,True,Token/Cost Anomaly
2024-11-24 05:00:00,1.5746115,True,Token/Cost Anomaly
2024-11-24 05:05:00,1.5864903,True,Token/Cost Anomaly
2024-11-24 05:10:00,1.5855645,True,Token/Cost Anomaly
2024-11-24 05:15:00,1.5880456,True,Token/Cost Anomaly
2024-11-24 05:20:00,1.5893552,True,Token/Cost Anomaly
2024-11-24 05:25:00,1.5852689,True,Token/Cost Anomaly
2024-11-24 05:30:00,1.5931315,True,Token/Cost Anomaly
2024-11-24 05:35:00,1.5931236,True,Token/Cost Anomaly
2024-11-24 05:40:00,1.5928365,True,Token/Cost Anomaly
2024-11-24 05:45:00,1.6128623,True,Token/Cost Anomaly
2024-11-24 05:50:00,1.6206254,True,Token/Cost Anomaly
2024-11-24 05:55:00,1.6162447,True,Token/Cost Anomaly
2024-11-24 06:00:00,1.6052318,True,Token/Cost Anomaly
2024-11-24 06:05:00,1.5822175,True,Token/Cost Anomaly
2024-11-24 06:10:00,1.6003516,True,Token/Cost Anomaly
2024-11-24 06:15:00,1.5039555,True,Token/Cost Anomaly
2024-11-30 03:25:00,1.5153924,True,Latency Anomaly
2024-11-30 03:30:00,1.5679997,True,Latency Anomaly
2024-11-30 03:35:00,1.576418,True,Latency Anomaly
2024-11-30 03:40:00,1.6152513,True,Latency Anomaly
2024-11-30 03:45:00,1.6586858,True,Latency Anomaly
2024-11-30 03:50:00,1.6795769,True,Latency Anomaly
2024-11-30 03:55:00,1.6960396,True,Latency Anomaly
2024-11-30 04:00:00,1.7175189,True,Latency Anomaly
2024-11-30 04:05:00,1.7237512,True,Latency Anomaly
2024-11-30 04:10:00,1.7296287,True,Latency Anomaly
2024-11-30 04:15:00,1.73467,True,Latency Anomaly
2024-11-30 04:20:00,1.7447826,True,Latency Anomaly
2024-11-30 04:25:00,1.7396702,True,Latency Anomaly
2024-11-30 04:30:00,1.7495922,True,Latency Anomaly
2024-11-30 04:35:00,1.7574532,True,Latency Anomaly
2024-11-30 04:40:00,1.7623042,True,Latency Anomaly
2024-11-30 04:45:00,1.7794706,True,Latency Anomaly
2024-11-30 04:50:00,1.7794999,True,Latency Anomaly
2024-11-30 04:55:00,1.780647,True,Latency Anomaly
2024-11-30 05:00:00,1.7734873,True,Latency Anomaly
2024-11-30 05:05:00,1.7763884,True,Latency Anomaly
2024-11-30 05:10:00,1.7708609,True,Latency Anomaly
2024-11-30 05:15:00,1.7744945,True,Latency Anomaly
2024-11-30 05:20:00,1.7706636,True,Latency Anomaly
2024-11-30 05:25:00,1.7793264,True,Latency Anomaly
2024-11-30 05:30:00,1.7924427,True,Latency Anomaly
2024-11-30 05:35:00,1.7952718,True,Latency Anomaly
2024-11-30 05:40:00,1.7932296,True,Latency Anomaly
2024-11-30 05:45:00,1.7865254,True,Latency Anomaly
2024-11-30 05:50:00,1.7645671,True,Latency Anomaly
2024-11-30 05:55:00,1.7687566,True,Latency Anomaly
2024-11-30 06:00:00,1.7392223,True,Traffic/Error Anomaly
2024-11-30 06:05:00,1.7343503,True,Traffic/Error Anomaly
2024-11-30 06:10:00,1.7189443,True,Traffic/Error Anomaly
2024-11-30 06:15:00,1.6886035,True,Traffic/Error Anomaly
2024-11-30 06:20:00,1.6787031,True,Traffic/Error Anomaly
2024-11-30 06:25:00,1.6584544,True,Traffic/Error Anomaly
2024-11-30 06:30:00,1.6645718,True,Traffic/Error Anomaly
2024-11-30 06:35:00,1.6647968,True,Traffic/Error Anomaly
2024-11-30 06:40:00,1.6440676,True,Traffic/Error Anomaly
2024-11-30 06:45:00,1.6254748,True,Latency Anomaly
2024-11-30 06:50:00,1.5957891,True,Traffic/Error Anomaly
2024-11-30 06:55:00,1.5943036,True,Traffic/Error Anomaly
2024-11-30 07:00:00,1.580836,True,Traffic/Error Anomaly
2024-11-30 07:05:00,1.5667764,True,Traffic/Error Anomaly
2024-11-30 07:10:00,1.5486041,True,Traffic/Error Anomaly
2024-11-30 07:15:00,1.5264835,True,Traffic/Error Anomaly
2024-11-30 07:20:00,1.5264593,True,Traffic/Error Anomaly
2024-11-30 07:25:00,1.5137147,True,Traffic/Error Anomaly
2024-12-01 02:40:00,1.5286167,True,Traffic/Error Anomaly
2024-12-01 02:45:00,1.5751959,True,Traffic/Error Anomaly
2024-12-01 02:50:00,1.6368366,True,Traffic/Error Anomaly
2024-12-01 02:55:00,1.6812569,True,Traffic/Error Anomaly
2024-12-01 03:00:00,1.6870711,True,Traffic/Error Anomaly
2024-12-01 03:05:00,1.6911765,True,Traffic/Error Anomaly
2024-12-01 03:10:00,1.7261385,True,Traffic/Error Anomaly
2024-12-01 03:15:00,1.7307005,True,Traffic/Error Anomaly
2024-12-01 03:20:00,1.7588266,True,Traffic/Error Anomaly
2024-12-01 03:25:00,1.7956088,True,Traffic/Error Anomaly
2024-12-01 03:30:00,1.8075238,True,Traffic/Error Anomaly
2024-12-01 03:35:00,1.8109926,True,Traffic/Error Anomaly
2024-12-01 03:40:00,1.811469,True,Traffic/Error Anomaly
2024-12-01 03:45:00,1.8160924,True,Traffic/Error Anomaly
2024-12-01 03:50:00,1.8260541,True,Traffic/Error Anomaly
2024-12-01 03:55:00,1.8344775,True,Traffic/Error Anomaly
2024-12-01 04:00:00,1.8305242,True,Traffic/Error Anomaly
2024-12-01 04:05:00,1.8387499,True,Traffic/Error Anomaly
2024-12-01 04:10:00,1.8571155,True,Traffic/Error Anomaly
2024-12-01 04:15:00,1.8501616,True,Traffic/Error Anomaly
2024-12-01 04:20:00,1.8515863,True,Traffic/Error Anomaly
2024-12-01 04:25:00,1.852609,True,Traffic/Error Anomaly
2024-12-01 04:30:00,1.8520237,True,Traffic/Error Anomaly
2024-12-01 04:35:00,1.8564546,True,Traffic/Error Anomaly
2024-12-01 04:40:00,1.8599216,True,Traffic/Error Anomaly
2024-12-01 04:45:00,1.8700473,True,Traffic/Error Anomaly
2024-12-01 04:50:00,1.8829687,True,Traffic/Error Anomaly
2024-12-01 04:55:00,1.886476,True,Traffic/Error Anomaly
2024-12-01 05:00:00,1.8922259,True,Traffic/Error Anomaly
2024-12-01 05:05:00,1.8774915,True,Traffic/Error Anomaly
2024-12-01 05:10:00,1.8790965,True,Traffic/Error Anomaly
2024-12-01 05:15:00,1.901504,True,Traffic/Error Anomaly
2024-12-01 05:20:00,1.932315,True,Traffic/Error Anomaly
2024-12-01 05:25:00,1.934124,True,Traffic/Error Anomaly
2024-12-01 05:30:00,1.9329828,True,Traffic/Error Anomaly
2024-12-01 05:35:00,1.9242421,True,Traffic/Error Anomaly
2024-12-01 05:40:00,1.9315588,True,Traffic/Error Anomaly
2024-12-01 05:45:00,1.9425561,True,Traffic/Error Anomaly
2024-12-01 05:50:00,1.9604517,True,Traffic/Error Anomaly
2024-12-01 05:55:00,1.9353185,True,Traffic/Error Anomaly
2024-12-01 06:00:00,1.9170955,True,Traffic/Error Anomaly
2024-12-01 06:05:00,1.9202679,True,Traffic/Error Anomaly
2024-12-01 06:10:00,1.9130936,True,Traffic/Error Anomaly
2024-12-01 06:15:00,1.9173906,True,Traffic/Error Anomaly
2024-12-01 06:20:00,1.9029304,True,Traffic/Error Anomaly
2024-12-01 06:25:00,1.8999833,True,Traffic/Error Anomaly
2024-12-01 06:30:00,1.9115293,True,Traffic/Error Anomaly
2024-12-01 06:35:00,1.9113387,True,Traffic/Error Anomaly
2024-12-01 06:40:00,1.9037809,True,Traffic/Error Anomaly
2024-12-01 06:45:00,1.9090551,True,Traffic/Error Anomaly
2024-12-01 06:50:00,1.9162451,True,Traffic/Error Anomaly
2024-12-01 06:55:00,1.900498,True,Traffic/Error Anomaly
2024-12-01 07:00:00,1.874189,True,Traffic/Error Anomaly
2024-12-01 07:05:00,1.8613175,True,Traffic/Error Anomaly
2024-12-01 07:10:00,1.8314651,True,Traffic/Error Anomaly
2024-12-01 07:15:00,1.745077,True,Latency Anomaly
2024-12-01 07:20:00,1.7036586,True,Token/Cost Anomaly
2024-12-01 07:25:00,1.6771632,True,Token/Cost Anomaly
2024-12-01 07:30:00,1.6597184,True,Token/Cost Anomaly
2024-12-01 07:35:00,1.6465931,True,Token/Cost Anomaly
2024-12-01 07:40:00,1.6319938,True,Token/Cost Anomaly
2024-12-01 07:45:00,1.609403,True,Token/Cost Anomaly
2024-12-01 07:50:00,1.6093625,True,Token/Cost Anomaly
2024-12-01 07:55:00,1.6014595,True,Token/Cost Anomaly
2024-12-01 08:00:00,1.6006572,True,Token/Cost Anomaly
2024-12-07 02:40:00,1.5134265,True,Traffic/Error Anomaly
2024-12-07 02:45:00,1.5501556,True,Traffic/Error Anomaly
2024-12-07 02:50:00,1.5773193,True,Traffic/Error Anomaly
2024-12-07 02:55:00,1.5834242,True,Traffic/Error Anomaly
2024-12-07 03:00:00,1.6058353,True,Traffic/Error Anomaly
2024-12-07 03:05:00,1.6094413,True,Traffic/Error Anomaly
2024-12-07 03:10:00,1.6186554,True,Traffic/Error Anomaly
2024-12-07 03:15:00,1.6282871,True,Traffic/Error Anomaly
2024-12-07 03:20:00,1.6520313,True,Traffic/Error Anomaly
2024-12-07 03:25:00,1.6598161,True,Traffic/Error Anomaly
2024-12-07 03:30:00,1.6929601,True,Traffic/Error Anomaly
2024-12-07 03:35:00,1.7246016,True,Traffic/Error Anomaly
2024-12-07 03:40:00,1.7550982,True,Traffic/Error Anomaly
2024-12-07 03:45:00,1.7643572,True,Traffic/Error Anomaly
2024-12-07 03:50:00,1.7729276,True,Traffic/Error Anomaly
2024-12-07 03:55:00,1.791789,True,Traffic/Error Anomaly
2024-12-07 04:00:00,1.7935656,True,Traffic/Error Anomaly
2024-12-07 04:05:00,1.8049539,True,Traffic/Error Anomaly
2024-12-07 04:10:00,1.836277,True,Traffic/Error Anomaly
2024-12-07 04:15:00,1.8428513,True,Traffic/Error Anomaly
2024-12-07 04:20:00,1.8667641,True,Traffic/Error Anomaly
2024-12-07 04:25:00,1.8722154,True,Traffic/Error Anomaly
2024-12-07 04:30:00,1.8877208,True,Traffic/Error Anomaly
2024-12-07 04:35:00,1.9162152,True,Traffic/Error Anomaly
2024-12-07 04:40:00,1.9168007,True,Traffic/Error Anomaly
2024-12-07 04:45:00,1.9245241,True,Traffic/Error Anomaly
2024-12-07 04:50:00,1.9393814,True,Traffic/Error Anomaly
2024-12-07 04:55:00,1.96747,True,Traffic/Error Anomaly
2024-12-07 05:00:00,1.9628947,True,Traffic/Error Anomaly
2024-12-07 05:05:00,1.9652307,True,Traffic/Error Anomaly
2024-12-07 05:10:00,1.9599897,True,Traffic/Error Anomaly
2024-12-07 05:15:00,1.9784883,True,Traffic/Error Anomaly
2024-12-07 05:20:00,1.9782248,True,Traffic/Error Anomaly
2024-12-07 05:25:00,1.9699388,True,Traffic/Error Anomaly
2024-12-07 05:30:00,1.9922404,True,Traffic/Error Anomaly
2024-12-07 05:35:00,1.9984562,True,Traffic/Error Anomaly
2024-12-07 05:40:00,2.0026808,True,Traffic/Error Anomaly
2024-12-07 05:45:00,2.0400066,True,Traffic/Error Anomaly
2024-12-07 05:50:00,2.025497,True,Traffic/Error Anomaly
2024-12-07 05:55:00,2.023404,True,Traffic/Error Anomaly
2024-12-07 06:00:00,2.0115824,True,Traffic/Error Anomaly
2024-12-07 06:05:00,2.013871,True,Traffic/Error Anomaly
2024-12-07 06:10:00,1.986878,True,Traffic/Error Anomaly
2024-12-07 06:15:00,1.9933254,True,Traffic/Error Anomaly
2024-12-07 06:20:00,1.979574,True,Traffic/Error Anomaly
2024-12-07 06:25:00,1.9048557,True,Traffic/Error Anomaly
2024-12-07 06:30:00,1.8881096,True,Traffic/Error Anomaly
2024-12-07 06:35:00,1.8642324,True,Traffic/Error Anomaly
2024-12-07 06:40:00,1.8308537,True,Traffic/Error Anomaly
2024-12-07 06:45:00,1.8317802,True,Traffic/Error Anomaly
2024-12-07 06:50:00,1.8216864,True,Traffic/Error Anomaly
2024-12-07 06:55:00,1.79518,True,Traffic/Error Anomaly
2024-12-07 07:00:00,1.7835629,True,Traffic/Error Anomaly
2024-12-07 07:05:00,1.7361256,True,Traffic/Error Anomaly
2024-12-07 07:10:00,1.7059788,True,Traffic/Error Anomaly
2024-12-07 07:15:00,1.697545,True,Traffic/Error Anomaly
2024-12-07 07:20:00,1.6814295,True,Traffic/Error Anomaly
2024-12-07 07:25:00,1.6625152,True,Traffic/Error Anomaly
2024-12-07 07:30:00,1.6302134,True,Traffic/Error Anomaly
2024-12-07 07:35:00,1.6130055,True,Traffic/Error Anomaly
2024-12-07 07:40:00,1.6145912,True,Traffic/Error Anomaly
2024-12-07 07:45:00,1.557743,True,Traffic/Error Anomaly
2024-12-07 07:50:00,1.5623068,True,Traffic/Error Anomaly
2024-12-07 07:55:00,1.515504,True,Traffic/Error Anomaly
2024-12-08 03:45:00,1.5086212,True,Token/Cost Anomaly
2024-12-08 03:50:00,1.6630766,True,Token/Cost Anomaly
2024-12-08 03:55:00,1.6757629,True,Token/Cost Anomaly
2024-12-08 04:00:00,1.704693,True,Token/Cost Anomaly
2024-12-08 04:05:00,1.7469774,True,Token/Cost Anomaly
2024-12-08 04:10:00,1.7864226,True,Token/Cost Anomaly
2024-12-08 04:15:00,1.7633133,True,Token/Cost Anomaly
2024-12-08 04:20:00,1.8102542,True,Token/Cost Anomaly
2024-12-08 04:25:00,1.8066227,True,Token/Cost Anomaly
2024-12-08 04:30:00,1.8206345,True,Token/Cost Anomaly
2024-12-08 04:35:00,1.832425,True,Token/Cost Anomaly
2024-12-08 04:40:00,1.8394403,True,Token/Cost Anomaly
2024-12-08 04:45:00,1.8444846,True,Token/Cost Anomaly
2024-12-08 04:50:00,1.8550049,True,Token/Cost Anomaly
2024-12-08 04:55:00,1.8674324,True,Token/Cost Anomaly
2024-12-08 05:00:00,1.861462,True,Token/Cost Anomaly
2024-12-08 05:05:00,1.874208,True,Token/Cost Anomaly
2024-12-08 05:10:00,1.8762797,True,Token/Cost Anomaly
2024-12-08 05:15:00,1.8883488,True,Token/Cost Anomaly
2024-12-08 05:20:00,1.8788991,True,Token/Cost Anomaly
2024-12-08 05:25:00,1.8780966,True,Token/Cost Anomaly
2024-12-08 05:30:00,1.87253,True,Token/Cost Anomaly
2024-12-08 05:35:00,1.8834897,True,Token/Cost Anomaly
2024-12-08 05:40:00,1.8633683,True,Token/Cost Anomaly
2024-12-08 05:45:00,1.8413368,True,Token/Cost Anomaly
2024-12-08 05:50:00,1.8489982,True,Token/Cost Anomaly
2024-12-08 05:55:00,1.8348439,True,Token/Cost Anomaly
2024-12-08 06:00:00,1.8313234,True,Token/Cost Anomaly
2024-12-08 06:05:00,1.837794,True,Token/Cost Anomaly
2024-12-08 06:10:00,1.8374879,True,Token/Cost Anomaly
2024-12-08 06:15:00,1.8272654,True,Token/Cost Anomaly
2024-12-08 06:20:00,1.82776,True,Token/Cost Anomaly
2024-12-08 06:25:00,1.8204675,True,Token/Cost Anomaly
2024-12-08 06:30:00,1.8068737,True,Token/Cost Anomaly
2024-12-08 06:35:00,1.803748,True,Token/Cost Anomaly
2024-12-08 06:40:00,1.792331,True,Token/Cost Anomaly
2024-12-08 06:45:00,1.7944405,True,Token/Cost Anomaly
2024-12-08 06:50:00,1.8019061,True,Token/Cost Anomaly
2024-12-08 06:55:00,1.7920562,True,Token/Cost Anomaly
2024-12-08 07:00:00,1.7854493,True,Token/Cost Anomaly
2024-12-08 07:05:00,1.7695749,True,Token/Cost Anomaly
2024-12-08 07:10:00,1.7474796,True,Token/Cost Anomaly
2024-12-08 07:15:00,1.7334061,True,Token/Cost Anomaly
2024-12-08 07:20:00,1.6962852,True,Token/Cost Anomaly
2024-12-08 07:25:00,1.6863053,True,Token/Cost Anomaly
2024-12-08 07:30:00,1.678747,True,Token/Cost Anomaly
2024-12-08 07:35:00,1.6712403,True,Token/Cost Anomaly
2024-12-08 07:40:00,1.6316216,True,Token/Cost Anomaly
2024-12-08 07:45:00,1.6174104,True,Token/Cost Anomaly
2024-12-08 07:50:00,1.595763,True,Token/Cost Anomaly
2024-12-08 07:55:00,1.5921941,True,Token/Cost Anomaly
2024-12-08 08:00:00,1.5872576,True,Token/Cost Anomaly
2024-12-08 08:05:00,1.5787923,True,Token/Cost Anomaly
2024-12-08 08:10:00,1.5720056,True,Token/Cost Anomaly
2024-12-08 08:15:00,1.5450704,True,Token/Cost Anomaly
2024-12-08 08:20:00,1.5453595,True,Token/Cost Anomaly
2024-12-08 08:25:00,1.5307537,True,Token/Cost Anomaly
2024-12-09 04:05:00,1.5138811,True,Traffic/Error Anomaly
2024-12-09 04:10:00,1.510837,True,Token/Cost Anomaly
2024-12-09 04:15:00,1.5157654,True,Token/Cost Anomaly
2024-12-09 04:20:00,1.5098219,True,Token/Cost Anomaly
2024-12-09 04:25:00,1.5081373,True,Token/Cost Anomaly
2024-12-09 04:30:00,1.519927,True,Token/Cost Anomaly
2024-12-09 04:35:00,1.5309759,True,Token/Cost Anomaly
2024-12-09 04:40:00,1.5331506,True,Token/Cost Anomaly
2024-12-09 04:45:00,1.5191711,True,Token/Cost Anomaly
2024-12-09 04:50:00,1.5193444,True,Token/Cost Anomaly
2024-12-09 04:55:00,1.517435,True,Token/Cost Anomaly
2024-12-09 05:00:00,1.5221372,True,Token/Cost Anomaly
2024-12-09 05:05:00,1.5239143,True,Token/Cost Anomaly
2024-12-14 03:55:00,1.5072371,True,Latency Anomaly
2024-12-14 04:00:00,1.5096841,True,Traffic/Error Anomaly
2024-12-14 04:05:00,1.5416759,True,Token/Cost Anomaly
2024-12-14 04:10:00,1.5439233,True,Token/Cost Anomaly
2024-12-14 04:15:00,1.5458688,True,Token/Cost Anomaly
2024-12-14 04:20:00,1.5894458,True,Token/Cost Anomaly
2024-12-14 04:25:00,1.6441528,True,Latency Anomaly
2024-12-14 04:30:00,1.6521494,True,Latency Anomaly
2024-12-14 04:35:00,1.664549,True,Latency Anomaly
2024-12-14 04:40:00,1.6858485,True,Latency Anomaly
2024-12-14 04:45:00,1.6756732,True,Latency Anomaly
2024-12-14 04:50:00,1.6731901,True,Latency Anomaly
2024-12-14 04:55:00,1.6781591,True,Latency Anomaly
2024-12-14 05:00:00,1.6723717,True,Latency Anomaly
2024-12-14 05:05:00,1.6801647,True,Latency Anomaly
2024-12-14 05:10:00,1.6715745,True,Latency Anomaly
2024-12-14 05:15:00,1.6817715,True,Latency Anomaly
2024-12-14 05:20:00,1.6830337,True,Latency Anomaly
2024-12-14 05:25:00,1.6779976,True,Latency Anomaly
2024-12-14 05:30:00,1.6641029,True,Latency Anomaly
2024-12-14 05:35:00,1.6757232,True,Latency Anomaly
2024-12-14 05:40:00,1.6528981,True,Latency Anomaly
2024-12-14 05:45:00,1.636428,True,Latency Anomaly
2024-12-14 05:50:00,1.651198,True,Latency Anomaly
2024-12-14 05:55:00,1.6354825,True,Latency Anomaly
2024-12-14 06:00:00,1.638382,True,Latency Anomaly
2024-12-14 06:05:00,1.6336334,True,Latency Anomaly
2024-12-14 06:10:00,1.6261936,True,Latency Anomaly
2024-12-14 06:15:00,1.6265168,True,Latency Anomaly
2024-12-14 06:20:00,1.6053915,True,Latency Anomaly
2024-12-14 06:25:00,1.6073588,True,Latency Anomaly
2024-12-14 06:30:00,1.6100266,True,Latency Anomaly
2024-12-14 06:35:00,1.609023,True,Latency Anomaly
2024-12-14 06:40:00,1.5765839,True,Latency Anomaly
2024-12-14 06:45:00,1.5706584,True,Latency Anomaly
2024-12-14 06:50:00,1.5529585,True,Latency Anomaly
2024-12-14 06:55:00,1.5517602,True,Latency Anomaly
2024-12-14 07:00:00,1.5245627,True,Latency Anomaly
2024-12-14 07:05:00,1.5013934,True,Latency Anomaly
2024-12-15 02:55:00,1.526963,True,Token/Cost Anomaly
2024-12-15 03:00:00,1.5297098,True,Token/Cost Anomaly
