timestamp,reconstruction_error,inferred_type_multi
2024-12-19 03:45:00,2.5281003,Latency Anomaly
2024-12-19 03:50:00,2.5490818,Latency Anomaly
2024-12-19 03:55:00,2.5697718,Latency Anomaly
2024-12-19 04:00:00,2.5808034,Latency Anomaly
2024-12-19 04:05:00,2.5968475,Latency Anomaly
2024-12-19 04:10:00,2.5997381,Latency Anomaly
2024-12-19 04:15:00,2.6131709,Latency Anomaly
2024-12-19 04:20:00,2.6178412,Latency Anomaly
2024-12-19 04:25:00,2.6239793,Latency Anomaly
2024-12-19 04:30:00,2.63129,Latency Anomaly
2024-12-19 04:35:00,2.6377406,Latency Anomaly
2024-12-19 04:40:00,2.6546888,Latency Anomaly
2024-12-19 04:45:00,2.6558151,Latency Anomaly
2024-12-19 04:50:00,2.6670153,Latency Anomaly
2024-12-19 04:55:00,2.6749623,Latency Anomaly
2024-12-19 05:00:00,2.6541178,Latency Anomaly
2024-12-19 05:05:00,2.6459868,Latency Anomaly
2024-12-19 05:10:00,2.6448083,Latency Anomaly
2024-12-19 05:15:00,2.6615436,Latency Anomaly
2024-12-19 05:20:00,2.6598496,Latency Anomaly
2024-12-19 05:25:00,2.6597996,Latency Anomaly
2024-12-19 05:30:00,2.6512268,Latency Anomaly
2024-12-19 05:35:00,2.6521204,Latency Anomaly
2024-12-19 05:40:00,2.6840854,Latency Anomaly
2024-12-19 05:45:00,2.6900446,Latency Anomaly
2024-12-19 05:50:00,2.6753414,Latency Anomaly
2024-12-19 05:55:00,2.6534717,Latency Anomaly
2024-12-19 06:00:00,2.638434,Latency Anomaly
2024-12-19 06:05:00,2.648373,Latency Anomaly
2024-12-19 06:10:00,2.638548,Latency Anomaly
2024-12-19 06:15:00,2.6352348,Latency Anomaly
2024-12-19 06:20:00,2.6069787,Latency Anomaly
2024-12-19 06:25:00,2.6042166,Latency Anomaly
2024-12-19 06:30:00,2.591117,Latency Anomaly
2024-12-19 06:35:00,2.596137,Latency Anomaly
2024-12-19 06:40:00,2.5750644,Latency Anomaly
2024-12-19 06:45:00,2.5570328,Latency Anomaly
2024-12-19 06:50:00,2.5449715,Latency Anomaly
2024-12-19 06:55:00,2.546748,Latency Anomaly
2024-12-19 07:00:00,2.5285652,Latency Anomaly
2024-12-19 07:05:00,2.5051916,Latency Anomaly
2024-12-19 07:10:00,2.495876,Latency Anomaly
2024-12-19 07:15:00,2.4653587,Latency Anomaly
2024-12-19 07:20:00,2.4561493,Latency Anomaly
2024-12-19 07:25:00,2.4153063,Latency Anomaly
2024-12-19 07:30:00,2.4091976,Latency Anomaly
2024-12-19 07:35:00,2.3734913,Latency Anomaly
2024-12-19 07:40:00,2.341633,Latency Anomaly
2024-12-19 07:45:00,2.310908,Latency Anomaly
2024-12-19 07:50:00,2.2959745,Latency Anomaly
2024-12-19 07:55:00,2.2859502,Latency Anomaly
2024-12-19 08:00:00,2.2718658,Latency Anomaly
2024-12-19 08:05:00,2.260095,Latency Anomaly
2024-12-19 08:10:00,2.2268999,Token/Cost Anomaly
2024-12-19 08:15:00,2.1720724,Latency Anomaly
2024-12-19 08:20:00,2.149534,Latency Anomaly
2024-12-19 08:25:00,2.080382,Token/Cost Anomaly
2024-12-19 08:30:00,2.046536,Latency Anomaly
2024-12-19 08:35:00,2.0285182,Latency Anomaly
2024-12-19 08:40:00,2.0098078,Latency Anomaly
2024-12-19 08:45:00,1.99365,Latency Anomaly
2024-12-19 08:50:00,1.9903485,Latency Anomaly
2024-12-19 08:55:00,1.963648,Latency Anomaly
2024-12-19 09:00:00,1.9532164,Latency Anomaly
2024-12-19 09:05:00,1.9251091,Latency Anomaly
2024-12-19 09:10:00,1.9241374,Latency Anomaly
2024-12-19 09:15:00,1.9131857,Latency Anomaly
2024-12-19 09:20:00,1.9064243,Latency Anomaly
2024-12-19 09:25:00,1.8927926,Latency Anomaly
2024-12-19 09:30:00,1.855495,Latency Anomaly
2024-12-19 09:35:00,1.8421052,Latency Anomaly
2024-12-19 09:40:00,1.8374685,Latency Anomaly
2024-12-19 09:45:00,1.7867782,Latency Anomaly
2024-12-19 09:50:00,1.7544204,Latency Anomaly
2024-12-19 09:55:00,1.7438622,Latency Anomaly
2024-12-19 10:00:00,1.7371783,Latency Anomaly
2024-12-19 10:05:00,1.7231914,Latency Anomaly
2024-12-19 10:10:00,1.7172077,Latency Anomaly
2024-12-19 10:15:00,1.7103071,Latency Anomaly
2024-12-19 10:20:00,1.6900662,Latency Anomaly
2024-12-19 10:25:00,1.685693,Latency Anomaly
2024-12-19 10:30:00,1.6859854,Latency Anomaly
2024-12-19 10:35:00,1.6834326,Latency Anomaly
2024-12-19 10:40:00,1.6762526,Latency Anomaly
2024-12-19 10:45:00,1.6753381,Latency Anomaly
2024-12-19 10:50:00,1.6767412,Latency Anomaly
2024-12-19 10:55:00,1.6785822,Latency Anomaly
2024-12-19 11:00:00,1.6917273,Latency Anomaly
2024-12-19 11:05:00,1.6935163,Latency Anomaly
2024-12-19 11:10:00,1.7075303,Latency Anomaly
2024-12-19 11:15:00,1.7011393,Latency Anomaly
2024-12-19 11:20:00,1.7148896,Latency Anomaly
2024-12-19 11:25:00,1.7219428,Latency Anomaly
2024-12-19 11:30:00,1.7284762,Latency Anomaly
2024-12-19 11:35:00,1.7451209,Latency Anomaly
2024-12-19 11:40:00,1.7303027,Latency Anomaly
2024-12-19 11:45:00,1.728672,Latency Anomaly
2024-12-19 11:50:00,1.7385597,Latency Anomaly
2024-12-19 11:55:00,1.7404155,Latency Anomaly
2024-12-19 12:00:00,1.7525852,Latency Anomaly
2024-12-19 12:05:00,1.755621,Latency Anomaly
2024-12-19 12:10:00,1.7854577,Latency Anomaly
2024-12-19 12:15:00,1.7987303,Latency Anomaly
2024-12-19 12:20:00,1.8172005,Latency Anomaly
2024-12-19 12:25:00,1.8244239,Latency Anomaly
2024-12-19 12:30:00,1.8406968,Latency Anomaly
2024-12-19 12:35:00,1.8445963,Latency Anomaly
2024-12-19 12:40:00,1.8521657,Latency Anomaly
2024-12-19 12:45:00,1.8662322,Latency Anomaly
2024-12-19 12:50:00,1.8757126,Latency Anomaly
2024-12-19 12:55:00,1.8800124,Latency Anomaly
2024-12-19 13:00:00,1.8952103,Latency Anomaly
2024-12-19 13:05:00,1.9069895,Latency Anomaly
2024-12-19 13:10:00,1.923706,Latency Anomaly
2024-12-19 13:15:00,1.9309978,Latency Anomaly
2024-12-19 13:20:00,1.9425048,Latency Anomaly
2024-12-19 13:25:00,1.9563769,Latency Anomaly
2024-12-19 13:30:00,1.95954,Latency Anomaly
2024-12-19 13:35:00,1.9772267,Latency Anomaly
2024-12-19 13:40:00,1.9880184,Latency Anomaly
2024-12-19 13:45:00,2.0145288,Latency Anomaly
2024-12-19 13:50:00,2.030511,Latency Anomaly
2024-12-19 13:55:00,2.047771,Latency Anomaly
2024-12-19 14:00:00,2.0673778,Latency Anomaly
2024-12-19 14:05:00,2.0750096,Latency Anomaly
2024-12-19 14:10:00,2.0936954,Latency Anomaly
2024-12-19 14:15:00,2.1184263,Latency Anomaly
2024-12-19 14:20:00,2.1384513,Latency Anomaly
2024-12-19 14:25:00,2.1633022,Latency Anomaly
2024-12-19 14:30:00,2.1725802,Latency Anomaly
2024-12-19 14:35:00,2.195919,Latency Anomaly
2024-12-19 14:40:00,2.2105129,Latency Anomaly
2024-12-19 14:45:00,2.2292717,Latency Anomaly
2024-12-19 14:50:00,2.2382617,Latency Anomaly
2024-12-19 14:55:00,2.257748,Latency Anomaly
2024-12-19 15:00:00,2.2698574,Latency Anomaly
2024-12-19 15:05:00,2.2859728,Latency Anomaly
2024-12-19 15:10:00,2.2969518,Latency Anomaly
2024-12-19 15:15:00,2.302513,Latency Anomaly
2024-12-19 15:20:00,2.321434,Latency Anomaly
2024-12-19 15:25:00,2.3313894,Latency Anomaly
2024-12-19 15:30:00,2.3473113,Latency Anomaly
2024-12-19 15:35:00,2.3614118,Latency Anomaly
2024-12-19 15:40:00,2.3717945,Latency Anomaly
2024-12-19 15:45:00,2.3935316,Latency Anomaly
2024-12-19 15:50:00,2.4231017,Latency Anomaly
2024-12-19 15:55:00,2.4326038,Latency Anomaly
2024-12-19 16:00:00,2.4360068,Latency Anomaly
2024-12-19 16:05:00,2.4402544,Latency Anomaly
2024-12-19 16:10:00,2.449739,Latency Anomaly
2024-12-19 16:15:00,2.4577787,Latency Anomaly
2024-12-19 16:20:00,2.4630556,Latency Anomaly
2024-12-19 16:25:00,2.4767923,Latency Anomaly
2024-12-19 16:30:00,2.475949,Latency Anomaly
2024-12-19 16:35:00,2.487269,Latency Anomaly
2024-12-19 16:40:00,2.4855337,Latency Anomaly
2024-12-19 16:45:00,2.4975138,Latency Anomaly
2024-12-19 16:50:00,2.4982007,Latency Anomaly
2024-12-19 16:55:00,2.509087,Latency Anomaly
2024-12-19 17:00:00,2.5023363,Latency Anomaly
2024-12-19 17:05:00,2.5063677,Latency Anomaly
2024-12-19 17:10:00,2.5000055,Latency Anomaly
2024-12-19 17:15:00,2.4982948,Latency Anomaly
2024-12-19 17:20:00,2.500298,Latency Anomaly
2024-12-19 17:25:00,2.5047407,Latency Anomaly
2024-12-19 17:30:00,2.504153,Latency Anomaly
2024-12-19 17:35:00,2.507522,Latency Anomaly
2024-12-19 17:40:00,2.5099478,Latency Anomaly
2024-12-19 17:45:00,2.514933,Latency Anomaly
2024-12-19 17:50:00,2.514981,Latency Anomaly
2024-12-19 17:55:00,2.5206609,Latency Anomaly
2024-12-19 18:00:00,2.5141776,Latency Anomaly
2024-12-19 18:05:00,2.5142355,Latency Anomaly
2024-12-19 18:10:00,2.4971244,Latency Anomaly
2024-12-19 18:15:00,2.4915833,Latency Anomaly
2024-12-19 18:20:00,2.4807198,Latency Anomaly
2024-12-19 18:25:00,2.4744604,Latency Anomaly
2024-12-19 18:30:00,2.4680157,Latency Anomaly
2024-12-19 18:35:00,2.4668262,Latency Anomaly
2024-12-19 18:40:00,2.4617603,Latency Anomaly
2024-12-19 18:45:00,2.449717,Latency Anomaly
2024-12-19 18:50:00,2.446816,Latency Anomaly
2024-12-19 18:55:00,2.4377015,Latency Anomaly
2024-12-19 19:00:00,2.43018,Latency Anomaly
2024-12-19 19:05:00,2.4181483,Latency Anomaly
2024-12-19 19:10:00,2.4026215,Latency Anomaly
2024-12-19 19:15:00,2.387924,Latency Anomaly
2024-12-19 19:20:00,2.3801143,Latency Anomaly
2024-12-19 19:25:00,2.365824,Latency Anomaly
2024-12-19 19:30:00,2.3459775,Latency Anomaly
2024-12-19 19:35:00,2.3357122,Latency Anomaly
2024-12-19 19:40:00,2.3064191,Latency Anomaly
2024-12-19 19:45:00,2.278164,Latency Anomaly
2024-12-19 19:50:00,2.262982,Latency Anomaly
2024-12-19 19:55:00,2.2459111,Latency Anomaly
2024-12-19 20:00:00,2.2294562,Latency Anomaly
2024-12-19 20:05:00,2.2121396,Latency Anomaly
2024-12-19 20:10:00,2.1821036,Latency Anomaly
2024-12-19 20:15:00,2.1588035,Latency Anomaly
2024-12-19 20:20:00,2.1363199,Latency Anomaly
2024-12-19 20:25:00,2.1109004,Latency Anomaly
2024-12-19 20:30:00,2.093983,Latency Anomaly
2024-12-19 20:35:00,2.0664697,Latency Anomaly
2024-12-19 20:40:00,2.0469742,Latency Anomaly
2024-12-19 20:45:00,2.032873,Latency Anomaly
2024-12-19 20:50:00,2.0260417,Latency Anomaly
2024-12-19 20:55:00,2.0087175,Latency Anomaly
2024-12-19 21:00:00,1.9947782,Latency Anomaly
2024-12-19 21:05:00,1.9800048,Latency Anomaly
2024-12-19 21:10:00,1.969526,Latency Anomaly
2024-12-19 21:15:00,1.9645287,Latency Anomaly
2024-12-19 21:20:00,1.9468334,Latency Anomaly
2024-12-19 21:25:00,1.9293448,Latency Anomaly
2024-12-19 21:30:00,1.9107795,Latency Anomaly
2024-12-19 21:35:00,1.8972213,Latency Anomaly
2024-12-19 21:40:00,1.8807733,Latency Anomaly
2024-12-19 21:45:00,1.8566663,Latency Anomaly
2024-12-19 21:50:00,1.8303035,Latency Anomaly
2024-12-19 21:55:00,1.8289921,Latency Anomaly
2024-12-19 22:00:00,1.8494297,Latency Anomaly
2024-12-19 22:05:00,1.84701,Latency Anomaly
2024-12-19 22:10:00,1.8393687,Latency Anomaly
2024-12-19 22:15:00,1.8306274,Latency Anomaly
2024-12-19 22:20:00,1.8256946,Latency Anomaly
2024-12-19 22:25:00,1.805954,Latency Anomaly
2024-12-19 22:30:00,1.7933367,Latency Anomaly
2024-12-19 22:35:00,1.784982,Latency Anomaly
2024-12-19 22:40:00,1.7735599,Latency Anomaly
2024-12-19 22:45:00,1.7567222,Latency Anomaly
2024-12-19 22:50:00,1.7482138,Latency Anomaly
2024-12-19 22:55:00,1.7258176,Latency Anomaly
2024-12-19 23:00:00,1.717911,Latency Anomaly
2024-12-19 23:05:00,1.7211022,Latency Anomaly
2024-12-19 23:10:00,1.7203203,Latency Anomaly
2024-12-19 23:15:00,1.7167344,Latency Anomaly
2024-12-19 23:20:00,1.7079124,Latency Anomaly
2024-12-19 23:25:00,1.6982377,Latency Anomaly
2024-12-19 23:30:00,1.701749,Latency Anomaly
2024-12-19 23:35:00,1.6957866,Latency Anomaly
2024-12-19 23:40:00,1.6782012,Latency Anomaly
2024-12-19 23:45:00,1.677971,Latency Anomaly
2024-12-19 23:50:00,1.669527,Latency Anomaly
2024-12-19 23:55:00,1.6626499,Latency Anomaly
2024-12-20 00:00:00,1.6720364,Latency Anomaly
2024-12-20 00:05:00,1.6645813,Latency Anomaly
2024-12-20 00:10:00,1.6630168,Latency Anomaly
2024-12-20 00:15:00,1.6560782,Latency Anomaly
2024-12-20 00:20:00,1.6610093,Latency Anomaly
2024-12-20 00:25:00,1.6640477,Latency Anomaly
2024-12-20 00:30:00,1.6609479,Latency Anomaly
2024-12-20 00:35:00,1.6621987,Latency Anomaly
2024-12-20 00:40:00,1.6811382,Latency Anomaly
2024-12-20 00:45:00,1.6969292,Latency Anomaly
2024-12-20 00:50:00,1.6883891,Latency Anomaly
2024-12-20 00:55:00,1.7026155,Latency Anomaly
2024-12-20 01:00:00,1.724577,Latency Anomaly
2024-12-20 01:05:00,1.7431927,Latency Anomaly
2024-12-20 01:10:00,1.7483298,Latency Anomaly
2024-12-20 01:15:00,1.7679037,Latency Anomaly
2024-12-20 01:20:00,1.794285,Latency Anomaly
2024-12-20 01:25:00,1.8204391,Latency Anomaly
2024-12-20 01:30:00,1.8639756,Latency Anomaly
2024-12-20 01:35:00,1.8850019,Latency Anomaly
2024-12-20 01:40:00,1.8970836,Latency Anomaly
2024-12-20 01:45:00,1.9063917,Latency Anomaly
2024-12-20 01:50:00,1.9444406,Latency Anomaly
2024-12-20 01:55:00,1.9618365,Latency Anomaly
2024-12-20 02:00:00,1.9798155,Latency Anomaly
2024-12-20 02:05:00,2.0231829,Latency Anomaly
2024-12-20 02:10:00,2.0519464,Latency Anomaly
2024-12-20 02:15:00,2.119494,Latency Anomaly
2024-12-20 02:20:00,2.1293116,Latency Anomaly
2024-12-20 02:25:00,2.1920846,Latency Anomaly
2024-12-20 02:30:00,2.2791588,Latency Anomaly
2024-12-20 02:35:00,2.3010159,Latency Anomaly
2024-12-20 02:40:00,2.3193161,Latency Anomaly
2024-12-20 02:45:00,2.34808,Latency Anomaly
2024-12-20 02:50:00,2.3533251,Latency Anomaly
2024-12-20 02:55:00,2.4099607,Latency Anomaly
2024-12-20 03:00:00,2.4177294,Latency Anomaly
2024-12-20 03:05:00,2.4357727,Latency Anomaly
2024-12-20 03:10:00,2.4508722,Latency Anomaly
2024-12-20 03:15:00,2.459979,Latency Anomaly
2024-12-20 03:20:00,2.4664297,Latency Anomaly
2024-12-20 03:25:00,2.4735606,Latency Anomaly
2024-12-20 03:30:00,2.4987779,Latency Anomaly
2024-12-20 03:35:00,2.535418,Latency Anomaly
2024-12-20 03:40:00,2.5693986,Latency Anomaly
2024-12-20 03:45:00,2.6270983,Latency Anomaly
2024-12-20 03:50:00,2.6749885,Latency Anomaly
2024-12-20 03:55:00,2.693508,Latency Anomaly
2024-12-20 04:00:00,2.6848788,Latency Anomaly
2024-12-20 04:05:00,2.6863327,Latency Anomaly
2024-12-20 04:10:00,2.6850493,Latency Anomaly
2024-12-20 04:15:00,2.6894763,Latency Anomaly
2024-12-20 04:20:00,2.6878586,Latency Anomaly
2024-12-20 04:25:00,2.6967015,Latency Anomaly
2024-12-20 04:30:00,2.7093065,Latency Anomaly
2024-12-20 04:35:00,2.7134697,Latency Anomaly
2024-12-20 04:40:00,2.733035,Latency Anomaly
2024-12-20 04:45:00,2.7388186,Latency Anomaly
2024-12-20 04:50:00,2.7622073,Latency Anomaly
2024-12-20 04:55:00,2.767113,Latency Anomaly
2024-12-20 05:00:00,2.7830825,Latency Anomaly
2024-12-20 05:05:00,2.7768404,Latency Anomaly
2024-12-20 05:10:00,2.8019412,Latency Anomaly
2024-12-20 05:15:00,2.7992175,Latency Anomaly
2024-12-20 05:20:00,2.8035538,Latency Anomaly
2024-12-20 05:25:00,2.8070774,Latency Anomaly
2024-12-20 05:30:00,2.8028476,Latency Anomaly
2024-12-20 05:35:00,2.8021293,Latency Anomaly
2024-12-20 05:40:00,2.809377,Latency Anomaly
2024-12-20 05:45:00,2.8223486,Latency Anomaly
2024-12-20 05:50:00,2.8301764,Latency Anomaly
2024-12-20 05:55:00,2.832202,Token/Cost Anomaly
2024-12-20 06:00:00,2.8250291,Latency Anomaly
2024-12-20 06:05:00,2.8249962,Token/Cost Anomaly
2024-12-20 06:10:00,2.815786,Token/Cost Anomaly
2024-12-20 06:15:00,2.8137312,Token/Cost Anomaly
2024-12-20 06:20:00,2.8071363,Token/Cost Anomaly
2024-12-20 06:25:00,2.823809,Token/Cost Anomaly
2024-12-20 06:30:00,2.8165524,Token/Cost Anomaly
2024-12-20 06:35:00,2.8059626,Token/Cost Anomaly
2024-12-20 06:40:00,2.782203,Token/Cost Anomaly
2024-12-20 06:45:00,2.7652137,Token/Cost Anomaly
2024-12-20 06:50:00,2.767408,Token/Cost Anomaly
2024-12-20 06:55:00,2.7445276,Token/Cost Anomaly
2024-12-20 07:00:00,2.7162554,Latency Anomaly
2024-12-20 07:05:00,2.696372,Latency Anomaly
2024-12-20 07:10:00,2.6849146,Latency Anomaly
2024-12-20 07:15:00,2.6613688,Token/Cost Anomaly
2024-12-20 07:20:00,2.6327367,Token/Cost Anomaly
2024-12-20 07:25:00,2.6019201,Token/Cost Anomaly
2024-12-20 07:30:00,2.5639791,Token/Cost Anomaly
2024-12-20 07:35:00,2.5363922,Latency Anomaly
2024-12-20 07:40:00,2.521223,Latency Anomaly
2024-12-20 07:45:00,2.5162494,Latency Anomaly
2024-12-20 07:50:00,2.4718826,Latency Anomaly
2024-12-20 07:55:00,2.451657,Latency Anomaly
2024-12-20 08:00:00,2.430214,Latency Anomaly
2024-12-20 08:05:00,2.3905556,Latency Anomaly
2024-12-20 08:10:00,2.3848076,Token/Cost Anomaly
2024-12-20 08:15:00,2.3218975,Token/Cost Anomaly
2024-12-20 08:20:00,2.3179119,Token/Cost Anomaly
2024-12-20 08:25:00,2.2570572,Latency Anomaly
2024-12-20 08:30:00,2.1703832,Latency Anomaly
2024-12-20 08:35:00,2.1529994,Latency Anomaly
2024-12-20 08:40:00,2.1393766,Latency Anomaly
2024-12-20 08:45:00,2.1108463,Latency Anomaly
2024-12-20 08:50:00,2.1152656,Latency Anomaly
2024-12-20 08:55:00,2.058338,Latency Anomaly
2024-12-20 09:00:00,2.059535,Latency Anomaly
2024-12-20 09:05:00,2.0444915,Latency Anomaly
2024-12-20 09:10:00,2.0342467,Latency Anomaly
2024-12-20 09:15:00,2.019916,Latency Anomaly
2024-12-20 09:20:00,2.0171533,Latency Anomaly
2024-12-20 09:25:00,2.0085742,Latency Anomaly
2024-12-20 09:30:00,1.9911007,Latency Anomaly
2024-12-20 09:35:00,1.9489086,Latency Anomaly
2024-12-20 09:40:00,1.9239255,Latency Anomaly
2024-12-20 09:45:00,1.8688557,Latency Anomaly
2024-12-20 09:50:00,1.8179778,Latency Anomaly
2024-12-20 09:55:00,1.781665,Latency Anomaly
2024-12-20 10:00:00,1.769338,Latency Anomaly
2024-12-20 10:05:00,1.77248,Latency Anomaly
2024-12-20 10:10:00,1.7728469,Latency Anomaly
2024-12-20 10:15:00,1.770614,Latency Anomaly
2024-12-20 10:20:00,1.768073,Latency Anomaly
2024-12-20 10:25:00,1.771514,Latency Anomaly
2024-12-20 10:30:00,1.7737281,Latency Anomaly
2024-12-20 10:35:00,1.7692479,Latency Anomaly
2024-12-20 10:40:00,1.7504869,Latency Anomaly
2024-12-20 10:45:00,1.7503922,Latency Anomaly
2024-12-20 10:50:00,1.7310057,Latency Anomaly
2024-12-20 10:55:00,1.7372807,Latency Anomaly
2024-12-20 11:00:00,1.7242129,Latency Anomaly
2024-12-20 11:05:00,1.7286886,Latency Anomaly
2024-12-20 11:10:00,1.7075691,Latency Anomaly
2024-12-20 11:15:00,1.7123724,Latency Anomaly
2024-12-20 11:20:00,1.7180203,Latency Anomaly
2024-12-20 11:25:00,1.7210162,Latency Anomaly
2024-12-20 11:30:00,1.7194303,Latency Anomaly
2024-12-20 11:35:00,1.7183473,Latency Anomaly
2024-12-20 11:40:00,1.7166462,Latency Anomaly
2024-12-20 11:45:00,1.7044848,Latency Anomaly
2024-12-20 11:50:00,1.6996017,Latency Anomaly
2024-12-20 11:55:00,1.7031324,Latency Anomaly
2024-12-20 12:00:00,1.7099866,Latency Anomaly
2024-12-20 12:05:00,1.7226607,Latency Anomaly
2024-12-20 12:10:00,1.7327049,Latency Anomaly
2024-12-20 12:15:00,1.7455802,Latency Anomaly
2024-12-20 12:20:00,1.7553492,Latency Anomaly
2024-12-20 12:25:00,1.7395532,Latency Anomaly
2024-12-20 12:30:00,1.7585555,Latency Anomaly
2024-12-20 12:35:00,1.7756033,Latency Anomaly
2024-12-20 12:40:00,1.7823503,Latency Anomaly
2024-12-20 12:45:00,1.7952857,Latency Anomaly
2024-12-20 12:50:00,1.8073788,Latency Anomaly
2024-12-20 12:55:00,1.8184643,Latency Anomaly
2024-12-20 13:00:00,1.8364342,Latency Anomaly
2024-12-20 13:05:00,1.8457259,Latency Anomaly
2024-12-20 13:10:00,1.8651218,Latency Anomaly
2024-12-20 13:15:00,1.8883519,Latency Anomaly
2024-12-20 13:20:00,1.9042194,Latency Anomaly
2024-12-20 13:25:00,1.9202054,Latency Anomaly
2024-12-20 13:30:00,1.9364489,Latency Anomaly
2024-12-20 13:35:00,1.9495065,Latency Anomaly
2024-12-20 13:40:00,1.9664558,Latency Anomaly
2024-12-20 13:45:00,1.9790541,Latency Anomaly
2024-12-20 13:50:00,1.990582,Latency Anomaly
2024-12-20 13:55:00,2.001697,Latency Anomaly
2024-12-20 14:00:00,2.0276215,Latency Anomaly
2024-12-20 14:05:00,2.0550559,Latency Anomaly
2024-12-20 14:10:00,2.0525765,Latency Anomaly
2024-12-20 14:15:00,2.0730934,Latency Anomaly
2024-12-20 14:20:00,2.0948312,Latency Anomaly
2024-12-20 14:25:00,2.1067324,Latency Anomaly
2024-12-20 14:30:00,2.1233616,Latency Anomaly
2024-12-20 14:35:00,2.1416876,Latency Anomaly
2024-12-20 14:40:00,2.1624103,Latency Anomaly
2024-12-20 14:45:00,2.1838472,Latency Anomaly
2024-12-20 14:50:00,2.1844022,Latency Anomaly
2024-12-20 14:55:00,2.2010076,Latency Anomaly
2024-12-20 15:00:00,2.2087548,Latency Anomaly
2024-12-20 15:05:00,2.2169998,Latency Anomaly
2024-12-20 15:10:00,2.227765,Latency Anomaly
2024-12-20 15:15:00,2.2382267,Latency Anomaly
2024-12-20 15:20:00,2.2525547,Latency Anomaly
2024-12-20 15:25:00,2.2692747,Latency Anomaly
2024-12-20 15:30:00,2.2823162,Latency Anomaly
2024-12-20 15:35:00,2.301478,Latency Anomaly
2024-12-20 15:40:00,2.3158643,Latency Anomaly
2024-12-20 15:45:00,2.332692,Latency Anomaly
2024-12-20 15:50:00,2.3553467,Latency Anomaly
2024-12-20 15:55:00,2.3765497,Latency Anomaly
2024-12-20 16:00:00,2.3807764,Latency Anomaly
2024-12-20 16:05:00,2.379321,Latency Anomaly
2024-12-20 16:10:00,2.3862154,Latency Anomaly
2024-12-20 16:15:00,2.3923116,Latency Anomaly
2024-12-20 16:20:00,2.4095972,Latency Anomaly
2024-12-20 16:25:00,2.4137692,Latency Anomaly
2024-12-20 16:30:00,2.4284694,Latency Anomaly
2024-12-20 16:35:00,2.4396582,Latency Anomaly
2024-12-20 16:40:00,2.4631104,Latency Anomaly
2024-12-20 16:45:00,2.476143,Latency Anomaly
2024-12-20 16:50:00,2.481251,Latency Anomaly
2024-12-20 16:55:00,2.4839046,Latency Anomaly
2024-12-20 17:00:00,2.4869335,Latency Anomaly
2024-12-20 17:05:00,2.4852188,Latency Anomaly
2024-12-20 17:10:00,2.4835603,Latency Anomaly
2024-12-20 17:15:00,2.4900944,Latency Anomaly
2024-12-20 17:20:00,2.4952817,Latency Anomaly
2024-12-20 17:25:00,2.4969432,Latency Anomaly
2024-12-20 17:30:00,2.5071735,Latency Anomaly
2024-12-20 17:35:00,2.5088677,Latency Anomaly
2024-12-20 17:40:00,2.5069315,Latency Anomaly
2024-12-20 17:45:00,2.501984,Latency Anomaly
2024-12-20 17:50:00,2.508016,Latency Anomaly
2024-12-20 17:55:00,2.506949,Latency Anomaly
2024-12-20 18:00:00,2.5004032,Latency Anomaly
2024-12-20 18:05:00,2.4873421,Latency Anomaly
2024-12-20 18:10:00,2.4847205,Latency Anomaly
2024-12-20 18:15:00,2.4783978,Latency Anomaly
2024-12-20 18:20:00,2.4701982,Latency Anomaly
2024-12-20 18:25:00,2.4639313,Latency Anomaly
2024-12-20 18:30:00,2.4485428,Latency Anomaly
2024-12-20 18:35:00,2.4387527,Latency Anomaly
2024-12-20 18:40:00,2.441576,Latency Anomaly
2024-12-20 18:45:00,2.4381144,Latency Anomaly
2024-12-20 18:50:00,2.4274063,Latency Anomaly
2024-12-20 18:55:00,2.4251695,Latency Anomaly
2024-12-20 19:00:00,2.4119525,Latency Anomaly
2024-12-20 19:05:00,2.4061208,Latency Anomaly
2024-12-20 19:10:00,2.3980012,Latency Anomaly
2024-12-20 19:15:00,2.3789492,Latency Anomaly
2024-12-20 19:20:00,2.3706243,Latency Anomaly
2024-12-20 19:25:00,2.3614945,Latency Anomaly
2024-12-20 19:30:00,2.3481166,Latency Anomaly
2024-12-20 19:35:00,2.3391044,Latency Anomaly
2024-12-20 19:40:00,2.3208933,Latency Anomaly
2024-12-20 19:45:00,2.3052123,Latency Anomaly
2024-12-20 19:50:00,2.2922447,Latency Anomaly
2024-12-20 19:55:00,2.2815924,Latency Anomaly
2024-12-20 20:00:00,2.2684693,Latency Anomaly
2024-12-20 20:05:00,2.2405858,Latency Anomaly
2024-12-20 20:10:00,2.232384,Latency Anomaly
2024-12-20 20:15:00,2.2092972,Latency Anomaly
2024-12-20 20:20:00,2.177746,Latency Anomaly
2024-12-20 20:25:00,2.1627674,Latency Anomaly
2024-12-20 20:30:00,2.1467485,Latency Anomaly
2024-12-20 20:35:00,2.1250718,Latency Anomaly
2024-12-20 20:40:00,2.0984523,Latency Anomaly
2024-12-20 20:45:00,2.0809944,Latency Anomaly
2024-12-20 20:50:00,2.069596,Latency Anomaly
2024-12-20 20:55:00,2.0504088,Latency Anomaly
2024-12-20 21:00:00,2.0352771,Latency Anomaly
2024-12-20 21:05:00,2.0152943,Latency Anomaly
2024-12-20 21:10:00,1.9964296,Latency Anomaly
2024-12-20 21:15:00,1.9902536,Latency Anomaly
2024-12-20 21:20:00,1.9713726,Latency Anomaly
